house_id,house_size,bedrooms,bathrooms,lot_size,year_built,stories,garage_cars,location,condition,has_pool,sale_date,price
H-2614,1796,3,1.0,3148.0,1951.0,2,1.0,Suburbs,Excellent,Yes,2022-04-29,328414
H-2615,2159,3,2.5,3844.0,1950.0,1,1.0,Suburbs,Good,Yes,2023-10-10,299159
H-2616,2201,5,2.0,6455.0,2007.0,2,2.0,Suburbs,Good,No,2020-12-04,399702
H-2617,1359,4,2.5,4691.0,1950.0,2,3.0,Rural,Poor,No,2021-02-11,154374
H-2618,1849,3,2.5,4468.0,1956.0,2,1.0,Suburbs,Excellent,No,2023-08-04,335197
H-2619,2074,6,3.5,8181.0,2018.0,2,2.0,Rural,Fair,No,2022-01-10,258262
H-2620,2673,3,2.5,6912.0,1967.0,2,2.0,Downtown,Average,Yes,2021-11-16,532836
H-2621,2222,2,2.5,4168.0,1981.0,1,1.0,Rural,Average,Yes,2024-01-24,231741
H-2622,2273,3,2.0,6057.0,1994.0,1,2.0,Suburbs,Fair,No,2022-10-18,334857
H-2623,1850,3,3.5,5915.0,1982.0,2,2.0,Suburbs,Average,No,2023-09-06,340024
H-2624,2646,2,3.0,9474.0,2023.0,3,1.0,Waterfront,Average,No,2023-09-17,656056
H-2625,2045,5,2.0,5412.0,2022.0,1,2.0,Downtown,Good,No,2020-07-19,530306
H-2626,1283,4,3.0,3828.0,1998.0,3,3.0,Suburbs,Average,No,2022-12-30,288713
H-2627,2642,3,2.0,5728.0,1982.0,2,2.0,Suburbs,Fair,Yes,2024-05-13,346240
H-2628,2218,4,3.0,6908.0,2020.0,1,3.0,Suburbs,Fair,No,2022-03-14,375888
H-2629,1534,4,3.0,6082.0,2017.0,1,0.0,Suburbs,Average,No,2023-05-10,309454
H-2630,1512,5,1.5,2453.0,1977.0,1,0.0,Rural,Fair,No,2022-08-06,152862
H-2631,1977,5,3.0,7347.0,2002.0,3,3.0,Rural,Poor,No,2020-12-08,190789
H-2632,2077,3,2.0,6035.0,1993.0,2,3.0,Suburbs,Fair,No,2020-11-22,293067
H-2633,1918,4,2.0,4085.0,2004.0,3,1.0,Suburbs,Average,No,2021-12-27,362897
H-2634,1986,4,2.0,7720.0,1959.0,2,2.0,Suburbs,Average,No,2022-03-19,313936
H-2635,2819,4,3.0,7634.0,1963.0,2,,Rural,Poor,Yes,2022-04-22,186652
H-2636,2442,2,2.0,5687.0,1985.0,2,1.0,Suburbs,Average,No,2024-05-17,373235
H-2637,1914,2,1.0,3739.0,1983.0,2,1.0,Downtown,Fair,No,2020-06-16,314325
H-2638,2364,3,3.0,4990.0,1967.0,2,2.0,Downtown,Good,No,2021-09-29,536690
H-2639,1180,3,1.5,4226.0,1965.0,1,3.0,Suburbs,Good,No,2022-05-11,235162
H-2640,2038,1,1.5,6187.0,1986.0,2,2.0,Rural,Good,Yes,2024-05-31,222514
H-2641,2885,4,2.0,10914.0,1990.0,2,2.0,Downtown,Good,Yes,2022-04-24,625685
H-2642,1669,1,2.0,3471.0,1974.0,1,1.0,Suburbs,Fair,No,2023-07-21,205990
H-2643,1291,4,2.5,2327.0,1957.0,2,2.0,Downtown,Good,No,2023-06-08,292237
H-2644,1408,3,1.0,,,3,1.0,Industrial,Average,Yes,2022-08-06,93350
H-2645,1146,5,4.0,3174.0,2017.0,2,3.0,Rural,Excellent,Yes,2020-08-06,242896
H-2646,1329,3,3.0,5310.0,1997.0,2,2.0,Suburbs,Good,No,2021-01-01,286433
H-2647,1577,2,2.0,5105.0,2019.0,1,2.0,Suburbs,Good,No,2021-02-05,288431
H-2648,956,4,2.0,2171.0,2016.0,2,3.0,Waterfront,Poor,No,2020-03-05,235958
H-2649,1809,4,2.0,6679.0,1967.0,2,0.0,Downtown,Fair,No,2021-09-26,297295
H-2650,2341,6,2.5,8086.0,1967.0,3,3.0,Industrial,Average,No,2022-10-18,263200
H-2651,1255,3,1.5,1930.0,2005.0,3,2.0,Suburbs,Fair,No,2020-08-29,184652
H-2652,2711,3,1.5,9602.0,1972.0,3,1.0,Downtown,Poor,No,2020-10-20,397110
H-2653,2106,5,3.5,4741.0,1984.0,1,1.0,Rural,Average,No,2023-03-29,258420
H-2654,2418,2,2.0,4531.0,1955.0,2,3.0,Rural,Good,No,2020-10-10,230381
H-2655,1405,4,2.0,2902.0,1975.0,3,3.0,Industrial,Good,No,2020-08-14,122721
H-2656,2312,3,3.5,6176.0,2010.0,2,0.0,Waterfront,Excellent,No,2024-06-24,667088
H-2657,1144,1,3.0,2931.0,1964.0,3,0.0,Suburbs,Good,No,2020-01-25,186244
H-2658,2334,3,2.0,5186.0,1981.0,2,3.0,Rural,Good,No,2021-06-28,224555
H-2659,1903,3,3.0,3673.0,1961.0,2,1.0,Waterfront,Excellent,No,2020-02-28,515458
H-2660,2131,4,1.0,7257.0,1954.0,1,2.0,Suburbs,Fair,No,2023-11-03,270065
H-2661,1094,5,3.0,4348.0,2013.0,2,2.0,Suburbs,Fair,No,2022-09-03,221301
H-2662,1262,3,2.5,4346.0,2020.0,2,3.0,Suburbs,Good,No,2020-03-21,278051
H-2663,2158,4,3.0,4833.0,1976.0,1,2.0,Suburbs,Fair,Yes,2022-10-27,297380
H-2664,1230,2,4.0,2597.0,1994.0,1,2.0,Waterfront,Fair,No,2020-07-25,294211
H-2665,2077,3,3.5,4245.0,1984.0,2,3.0,Suburbs,Good,No,2022-04-09,403689
H-2666,979,2,3.5,1803.0,1975.0,2,1.0,Suburbs,Average,No,2023-01-25,175727
H-2667,2308,5,2.5,6643.0,1972.0,1,1.0,Waterfront,,No,2020-09-05,547443
H-2668,1060,4,2.0,3194.0,1962.0,1,0.0,Downtown,Excellent,Yes,2022-04-12,277716
H-2669,2131,4,2.5,6955.0,1952.0,1,3.0,Suburbs,Average,Yes,2022-02-04,363422
H-2670,2175,4,3.0,6961.0,1978.0,1,2.0,Waterfront,Average,Yes,2024-03-12,569887
H-2671,1381,4,3.5,3080.0,2015.0,3,0.0,Suburbs,Good,No,2024-07-24,281422
H-2672,2149,5,2.0,4998.0,2013.0,2,2.0,Suburbs,Average,No,2022-12-31,364802
H-2673,1956,4,3.5,6266.0,1977.0,2,2.0,Suburbs,Poor,No,2023-12-02,260330
H-2674,1476,5,3.0,3503.0,1985.0,2,3.0,Rural,Average,No,2022-12-18,184876
H-2675,1194,3,4.0,2425.0,1955.0,2,1.0,Suburbs,Average,No,2024-01-06,230217
H-2676,622,2,3.5,1515.0,1960.0,2,2.0,Downtown,Fair,No,2021-12-26,159283
H-2677,2009,3,2.0,4380.0,1987.0,3,2.0,Downtown,Average,Yes,2022-10-14,433706
H-2678,861,2,1.5,1481.0,1983.0,2,0.0,Rural,Excellent,No,2023-11-15,112265
H-2679,1857,4,1.5,6639.0,2016.0,2,,Suburbs,Fair,Yes,2024-03-16,333684
H-2680,1641,3,2.0,5961.0,1995.0,2,1.0,Rural,Fair,No,2020-02-11,134457
H-2681,2207,4,2.5,4522.0,1978.0,3,2.0,Rural,Good,No,2020-06-23,276756
H-2682,1618,1,3.0,2689.0,2009.0,1,2.0,Suburbs,Average,No,2024-04-07,263324
H-2683,1602,2,3.5,5362.0,2003.0,1,2.0,Industrial,Average,Yes,2022-08-09,164714
H-2684,2239,3,2.5,4542.0,2018.0,3,0.0,Downtown,Good,No,2024-07-15,519224
H-2685,2001,5,1.0,4969.0,2023.0,3,3.0,Downtown,Good,No,2023-08-19,499987
H-2686,1989,3,1.5,3302.0,2023.0,2,1.0,Rural,Excellent,No,2023-10-01,279810
H-2687,2081,3,1.0,4298.0,1958.0,2,2.0,Downtown,Fair,No,2021-10-08,336422
H-2688,878,4,2.0,3057.0,1959.0,1,2.0,Rural,Excellent,Yes,2021-03-07,139563
H-2689,2254,4,2.5,7913.0,2017.0,2,3.0,Industrial,Good,No,2022-09-28,283646
H-2690,2167,3,1.0,4372.0,2007.0,3,2.0,Waterfront,Excellent,No,2024-01-11,664476
H-2691,1189,3,2.0,,2001.0,1,1.0,Suburbs,Fair,No,2023-04-29,223433
H-2692,1653,3,1.5,3034.0,1983.0,2,2.0,Waterfront,Fair,No,2022-03-01,355016
H-2693,1776,5,2.5,2993.0,1984.0,3,1.0,Downtown,Average,Yes,2023-06-14,405769
H-2694,1719,2,2.5,6842.0,1982.0,2,0.0,Suburbs,Good,No,2023-03-01,305337
H-2695,2000,3,2.5,6277.0,2021.0,2,3.0,Suburbs,Average,No,2024-03-08,393487
H-2696,2658,1,2.0,7589.0,1981.0,2,2.0,Suburbs,Fair,No,2021-03-17,324935
H-2697,2449,3,4.0,8360.0,2004.0,2,0.0,Downtown,Average,No,2020-07-18,487198
H-2698,1012,4,2.0,3643.0,1957.0,3,2.0,Waterfront,Average,No,2022-02-25,285381
H-2699,2173,3,2.5,7641.0,1995.0,2,1.0,Rural,Good,No,2021-08-27,275039
H-2700,2597,2,3.0,4002.0,1963.0,2,0.0,Rural,Excellent,No,2024-06-19,299768
H-2701,2032,3,2.5,3996.0,1957.0,3,1.0,Downtown,Good,No,2020-01-13,403097
H-2702,2454,1,3.5,7698.0,2020.0,3,2.0,Suburbs,Poor,No,2024-04-11,290174
H-2703,3007,2,2.0,7335.0,2003.0,2,2.0,Industrial,Average,No,2024-05-17,241739
H-2704,2414,4,2.5,9550.0,1970.0,2,2.0,Rural,Average,No,2020-03-26,275793
H-2705,1949,4,1.0,6165.0,1963.0,2,1.0,Rural,Fair,No,2024-01-29,174402
H-2706,2427,5,2.5,9444.0,1951.0,2,2.0,Industrial,Fair,No,2022-02-27,162574
H-2707,1886,5,2.0,3778.0,2010.0,2,2.0,Suburbs,Good,Yes,2023-07-06,373458
H-2708,1814,4,1.5,6639.0,1966.0,1,2.0,Suburbs,Excellent,Yes,2020-05-12,339577
H-2709,1589,2,2.5,3660.0,1997.0,2,3.0,Suburbs,Fair,Yes,2024-05-18,257926
H-2710,2738,4,2.5,10880.0,1957.0,2,2.0,Suburbs,Poor,No,2022-10-14,305526
H-2711,1308,4,1.0,2477.0,2005.0,3,2.0,Rural,Average,No,2024-02-13,162625
H-2712,2719,4,3.0,7588.0,1966.0,2,3.0,Suburbs,Fair,No,2023-01-31,347996
H-2713,2099,3,2.5,7308.0,2018.0,2,2.0,Suburbs,Good,No,2022-06-17,369924
H-2714,960,3,1.5,2478.0,1961.0,2,2.0,Suburbs,Good,No,2020-10-15,183739
H-2715,2020,4,2.5,5393.0,1987.0,2,2.0,Downtown,Average,No,2020-10-24,472130
H-2716,539,4,3.0,2137.0,1967.0,1,1.0,Suburbs,Fair,No,2022-03-02,129816
H-2717,2175,6,2.5,5575.0,1975.0,1,2.0,Suburbs,Average,Yes,2023-12-28,383404
H-2718,2331,2,2.0,7016.0,1986.0,3,2.0,Waterfront,Average,No,2020-07-11,516771
H-2719,1444,3,2.0,2362.0,2019.0,1,1.0,Suburbs,Excellent,No,2024-07-29,303637
H-2720,1874,3,2.5,6756.0,1990.0,3,0.0,Suburbs,Good,No,2024-01-06,322003
H-2721,2972,4,3.5,9273.0,1991.0,3,3.0,Suburbs,Poor,No,2021-10-19,352268
H-2722,1496,2,3.0,3755.0,1990.0,2,2.0,Suburbs,Good,Yes,2021-02-27,274692
H-2723,1164,2,1.0,1793.0,1996.0,2,1.0,Suburbs,Average,No,2024-03-23,198383
H-2724,2688,6,2.5,8008.0,1963.0,2,1.0,Industrial,Fair,No,2020-07-25,233675
H-2725,2977,1,3.5,4559.0,1950.0,3,2.0,Suburbs,Average,No,2021-08-04,419963
H-2726,1802,4,1.0,2708.0,1966.0,2,1.0,Waterfront,Poor,No,2020-05-20,293792
H-2727,2406,3,4.0,7314.0,2004.0,1,0.0,Downtown,Average,No,2024-05-15,530442
H-2728,2604,4,3.5,5136.0,2002.0,2,2.0,Downtown,Average,No,2022-10-30,561434
H-2729,1354,4,1.0,2680.0,1980.0,2,2.0,Rural,Good,No,2021-07-16,210339
H-2730,1508,5,3.5,4724.0,2011.0,1,1.0,Suburbs,Good,No,2021-04-06,329698
H-2731,2538,5,2.0,4147.0,1957.0,3,0.0,Suburbs,Average,Yes,2022-01-13,379480
H-2732,2811,1,3.0,6418.0,1979.0,2,2.0,Suburbs,Good,No,2020-06-01,410953
H-2733,2137,2,2.0,4003.0,2015.0,2,1.0,Downtown,Fair,No,2024-01-28,366542
H-2734,1272,3,2.0,3752.0,1994.0,1,2.0,Suburbs,Average,No,2022-05-05,245175
H-2735,2992,4,2.5,9438.0,1967.0,2,1.0,Waterfront,Good,No,2023-04-28,667347
H-2736,1481,5,3.0,4891.0,1994.0,2,1.0,Downtown,Good,No,2021-01-26,418633
H-2737,1598,3,1.0,3416.0,1968.0,2,2.0,Industrial,Good,No,2022-04-23,158305
H-2738,2005,4,2.5,3454.0,2017.0,2,3.0,Suburbs,Average,No,2020-12-19,359102
H-2739,2732,2,1.5,4635.0,1999.0,2,1.0,Suburbs,Fair,No,2023-09-28,310187
H-2740,2312,4,2.0,5931.0,1974.0,1,1.0,Downtown,Average,No,2023-07-21,456467
H-2741,2048,5,2.0,7914.0,1987.0,2,1.0,Suburbs,Good,No,2020-09-05,362153
H-2742,2077,3,2.5,4246.0,1985.0,1,2.0,Downtown,Good,Yes,2020-05-04,449946
H-2743,1826,3,2.0,3911.0,2017.0,1,2.0,Downtown,Good,No,2023-10-11,427625
H-2744,2134,2,1.5,3739.0,2005.0,1,2.0,Industrial,Average,Yes,2020-07-02,190881
H-2745,400,4,1.5,1205.0,1988.0,3,2.0,Rural,Good,No,2022-07-07,118923
H-2746,1622,3,1.0,5189.0,2012.0,3,1.0,Rural,Good,Yes,2022-06-13,188119
H-2747,1944,2,2.5,6040.0,1956.0,1,3.0,Downtown,Good,No,2020-12-05,405210
H-2748,1109,3,4.0,4050.0,2007.0,2,,Industrial,Average,Yes,2022-09-16,150901
H-2749,2031,3,1.5,5516.0,2008.0,1,0.0,Suburbs,Average,No,2022-04-21,303996
H-2750,1677,3,3.5,3079.0,1997.0,2,1.0,Waterfront,Fair,No,2022-05-02,393532
H-2751,2853,4,3.0,6343.0,1954.0,2,1.0,Downtown,Average,Yes,2021-08-25,517426
H-2752,2743,1,2.5,8657.0,1985.0,2,2.0,Suburbs,Average,No,2023-11-04,406012
H-2753,1520,4,2.5,4609.0,1974.0,2,2.0,Industrial,Good,No,2020-05-21,200097
H-2754,1709,4,3.0,4832.0,1994.0,2,2.0,Suburbs,Excellent,No,2022-01-04,369758
H-2755,1755,3,1.5,5629.0,1968.0,2,0.0,Waterfront,Average,No,2021-03-10,385931
H-2756,1529,2,2.5,4729.0,1956.0,1,2.0,Suburbs,Excellent,No,2023-11-21,288673
H-2757,1917,4,3.0,7099.0,2007.0,1,,Suburbs,Good,No,2021-01-11,377231
H-2758,1345,5,2.5,3987.0,2015.0,2,2.0,Waterfront,Excellent,No,2023-07-07,538872
H-2759,1121,3,3.0,3863.0,1988.0,3,0.0,Rural,Good,No,2022-10-20,159833
H-2760,2173,3,1.0,4610.0,1967.0,2,0.0,Rural,Good,No,2024-01-04,232063
H-2761,2177,2,3.0,6956.0,1950.0,1,2.0,Suburbs,Fair,No,2022-09-21,272913
H-2762,1317,4,2.5,4945.0,2012.0,3,2.0,Downtown,Good,Yes,2022-07-20,360723
H-2763,2337,2,2.0,5759.0,1952.0,1,2.0,Suburbs,Excellent,No,2023-09-03,419128
H-2764,1421,3,2.0,4899.0,1970.0,1,0.0,Suburbs,Good,No,2022-07-30,255903
H-2765,1951,4,2.5,6461.0,1979.0,3,1.0,Waterfront,Average,No,2023-11-14,474693
H-2766,2292,4,3.5,3779.0,1960.0,2,1.0,Suburbs,Average,No,2020-03-23,350289
H-2767,1779,3,2.5,5254.0,1971.0,2,2.0,Suburbs,Good,No,2022-04-08,329937
H-2768,2072,3,3.0,3782.0,2006.0,2,2.0,Waterfront,Fair,No,2023-09-22,434815
H-2769,1490,4,2.0,5838.0,1952.0,2,1.0,Suburbs,Good,Yes,2023-11-21,289917
H-2770,1682,1,1.5,5934.0,1979.0,1,2.0,Waterfront,Average,No,2023-10-28,368988
H-2771,1676,2,1.0,2973.0,1994.0,2,2.0,Industrial,Average,Yes,2022-10-08,165378
H-2772,1352,5,1.0,2439.0,1985.0,2,2.0,Downtown,Fair,No,2024-07-21,235497
H-2773,1693,2,2.0,5055.0,2021.0,3,1.0,Downtown,Average,No,2020-10-30,396749
H-2774,870,4,2.0,2055.0,2013.0,3,2.0,Downtown,Excellent,No,2020-10-19,295894
H-2775,1505,5,3.0,2388.0,,2,1.0,Rural,Average,Yes,2020-02-24,234083
H-2776,1629,3,3.0,4649.0,2017.0,2,,Downtown,Good,No,2024-07-14,420458
H-2777,1646,3,1.0,4064.0,1999.0,1,2.0,Rural,Poor,No,2021-08-05,174918
H-2778,1655,4,2.0,2900.0,1980.0,1,1.0,Suburbs,Good,No,2023-06-29,296137
H-2779,1762,5,2.0,6175.0,1978.0,2,1.0,Waterfront,Average,No,2020-04-09,498827
H-2780,2087,5,2.5,7904.0,2008.0,2,1.0,Waterfront,Good,No,2021-05-15,613673
H-2781,2324,4,1.5,7881.0,1985.0,2,2.0,Industrial,Good,No,2022-11-10,211362
H-2782,1410,2,1.5,5014.0,2022.0,2,3.0,Suburbs,Average,No,2022-05-28,252480
H-2783,1078,4,3.5,2200.0,2016.0,2,1.0,Suburbs,Average,No,2020-12-13,257642
H-2784,1174,3,3.0,2534.0,1960.0,2,3.0,Downtown,Good,No,2022-02-11,372895
H-2785,1507,3,1.5,3046.0,1960.0,2,2.0,Suburbs,Excellent,No,2020-07-01,320863
H-2786,1588,1,2.0,5419.0,1975.0,1,3.0,Suburbs,Average,No,2022-06-27,260325
H-2787,1338,2,2.0,5177.0,2002.0,2,2.0,Industrial,Excellent,No,2020-06-11,198163
H-2788,1022,4,3.0,3364.0,1963.0,3,2.0,Waterfront,Average,Yes,2022-11-30,340785
H-2789,1526,3,2.5,5651.0,2013.0,1,2.0,Downtown,Average,Yes,2020-09-17,384884
H-2790,1908,3,1.5,5908.0,1959.0,2,2.0,Rural,Average,No,2022-07-04,209129
H-2791,2157,3,3.0,5325.0,1980.0,3,1.0,Downtown,Good,Yes,2020-08-04,457281
H-2792,1465,5,2.0,3756.0,1985.0,2,3.0,Downtown,Fair,Yes,2021-11-01,331068
H-2793,1552,4,2.0,2620.0,1959.0,2,2.0,Waterfront,Good,No,2021-08-11,422834
H-2794,1243,3,2.0,,1975.0,1,2.0,Industrial,Good,No,2023-06-20,139569
H-2795,1781,2,2.5,5768.0,1969.0,2,3.0,Downtown,Average,No,2022-12-09,375201
H-2796,1290,3,2.0,3348.0,1993.0,2,3.0,Waterfront,Excellent,No,2024-04-17,446124
H-2797,2143,5,2.0,6172.0,2011.0,1,2.0,Waterfront,Good,No,2024-03-23,618807
H-2798,728,4,2.0,2106.0,2022.0,2,1.0,Downtown,Fair,No,2023-04-28,213348
H-2799,1584,3,1.0,3474.0,1958.0,1,3.0,Suburbs,Fair,No,2023-07-13,207440
H-2800,1980,4,3.0,5325.0,2020.0,2,2.0,Rural,Average,No,2022-11-12,274475
H-2801,1910,3,1.5,5112.0,1973.0,3,2.0,Waterfront,Good,No,2023-03-03,444973
H-2802,3415,4,1.0,8438.0,1961.0,2,3.0,Suburbs,Good,No,2022-10-30,512508
H-2803,2009,3,3.0,,2009.0,2,1.0,Downtown,Average,No,2021-06-05,483128
H-2804,1197,2,3.0,3145.0,1965.0,2,1.0,Rural,Average,No,2021-08-10,180636
H-2805,1742,2,3.0,5241.0,1978.0,1,2.0,Rural,Good,No,2022-08-20,212817
H-2806,734,3,2.5,2744.0,1981.0,3,0.0,Suburbs,Fair,No,2023-04-20,150279
H-2807,1751,5,2.0,6418.0,1984.0,1,2.0,Downtown,Good,No,2021-11-10,457712
H-2808,1300,3,3.0,4843.0,1992.0,1,1.0,Waterfront,Good,No,2020-08-26,420120
H-2809,2349,5,3.0,5109.0,2002.0,2,1.0,Rural,Excellent,No,2022-02-08,339121
H-2810,1470,4,2.0,2333.0,1969.0,2,2.0,Waterfront,Average,No,2024-05-31,399704
H-2811,1729,3,3.5,3721.0,1957.0,2,2.0,Industrial,Good,Yes,2020-12-24,138278
H-2812,1418,1,1.5,3115.0,1991.0,1,1.0,Waterfront,Good,No,2022-12-22,356139
H-2813,2843,2,4.0,10727.0,2019.0,2,0.0,Industrial,Good,No,2024-07-02,297285
H-2814,1607,4,3.5,5018.0,1965.0,2,2.0,Industrial,Fair,Yes,2021-09-21,138861
H-2815,2899,2,3.0,4940.0,2018.0,1,2.0,Rural,Average,No,2024-01-26,322525
H-2816,2288,3,3.5,4206.0,2002.0,2,3.0,Rural,Good,Yes,2023-12-17,318032
H-2817,2089,3,3.0,3946.0,,1,0.0,Rural,Fair,No,2021-07-21,177237
H-2818,2021,4,1.5,6216.0,2000.0,2,2.0,Rural,Good,No,2020-06-13,241978
H-2819,2036,2,2.0,6797.0,1955.0,2,1.0,Downtown,Average,Yes,2020-10-25,350860
H-2820,643,3,1.0,2346.0,1982.0,2,2.0,Suburbs,Average,No,2021-09-04,133944
H-2821,1632,3,2.0,6285.0,1964.0,1,3.0,Downtown,Average,No,2024-05-24,354021
H-2822,2307,3,3.0,4623.0,1963.0,1,2.0,Suburbs,Excellent,No,2021-04-04,418366
H-2823,1770,4,2.0,4025.0,1988.0,1,2.0,Downtown,Fair,No,2024-03-31,345911
H-2824,956,2,2.0,2008.0,2012.0,1,1.0,Industrial,Average,No,2020-10-30,82344
H-2825,1768,4,2.5,4237.0,1954.0,1,3.0,Suburbs,Poor,Yes,2024-06-11,218940
H-2826,2822,4,3.5,10685.0,2001.0,2,2.0,Downtown,Average,No,2021-05-06,642486
H-2827,2548,4,1.0,7485.0,1965.0,1,2.0,Suburbs,Poor,No,2022-11-25,273177
H-2828,1762,4,2.0,5894.0,,2,2.0,Downtown,Average,Yes,2020-04-26,397614
H-2829,2370,3,1.5,6458.0,2002.0,2,1.0,Waterfront,Good,No,2021-05-16,625157
H-2830,1580,2,3.0,2483.0,2002.0,1,2.0,Suburbs,Average,No,2020-12-18,287929
H-2831,777,4,1.5,1290.0,1995.0,2,0.0,Suburbs,Fair,Yes,2020-01-06,115421
H-2832,1245,3,3.0,3541.0,1964.0,1,2.0,Waterfront,Fair,No,2020-09-19,268881
H-2833,2737,4,2.0,9023.0,2008.0,2,2.0,Suburbs,Good,No,2022-09-19,469170
H-2834,1635,3,1.5,3332.0,1999.0,2,1.0,Waterfront,Average,No,2021-10-14,409106
H-2835,1653,5,3.5,5462.0,1958.0,1,1.0,Suburbs,Fair,No,2023-04-24,289064
H-2836,1620,4,1.0,5713.0,1975.0,2,2.0,Suburbs,Fair,No,2023-01-28,227910
H-2837,2942,2,2.0,7442.0,1952.0,1,1.0,Suburbs,Excellent,No,2023-08-31,435588
H-2838,2775,3,1.0,9340.0,1996.0,2,1.0,Downtown,Average,Yes,2023-12-22,553927
H-2839,3131,4,2.5,7859.0,1954.0,3,0.0,Downtown,Average,Yes,2023-10-04,555174
H-2840,1704,4,2.5,,2011.0,1,2.0,Suburbs,Excellent,No,2022-01-20,401537
H-2841,1977,3,2.0,6741.0,1954.0,2,3.0,Waterfront,Poor,No,2021-05-31,330749
H-2842,890,5,1.5,3542.0,1959.0,1,2.0,Rural,Average,Yes,2022-04-20,139200
H-2843,2686,3,2.0,,2012.0,1,2.0,Downtown,Average,No,2022-06-14,582634
H-2844,1099,3,3.0,2777.0,1974.0,1,,Suburbs,Fair,Yes,2021-06-08,200526
H-2845,1930,5,3.0,3694.0,1993.0,3,1.0,Industrial,Good,No,2022-06-22,223545
H-2846,1141,5,2.5,2293.0,1974.0,2,1.0,Downtown,Fair,No,2020-06-26,218829
H-2847,1446,4,2.5,4675.0,1979.0,3,2.0,Suburbs,Average,Yes,2021-01-21,274183
H-2848,1297,5,2.0,4919.0,1963.0,2,2.0,Suburbs,Fair,No,2023-06-02,240570
H-2849,1435,2,2.0,3568.0,1992.0,1,2.0,Rural,Average,No,2020-11-02,153487
H-2850,1476,5,1.5,2877.0,1977.0,2,2.0,Suburbs,Excellent,No,2020-08-20,326452
H-2851,1471,3,2.0,3254.0,1968.0,3,3.0,Industrial,Average,No,2021-04-26,154347
H-2852,2300,2,2.0,6066.0,1991.0,2,3.0,Suburbs,Good,No,2021-09-13,387287
H-2853,1137,3,2.5,2531.0,1969.0,2,1.0,Suburbs,Average,No,2021-07-03,200108
H-2854,1932,3,2.5,4026.0,1960.0,2,1.0,Suburbs,Average,No,2021-09-19,302135
H-2855,2530,3,3.5,8450.0,2003.0,1,2.0,Suburbs,Average,Yes,2020-08-22,441414
H-2856,1492,3,1.5,2267.0,1973.0,1,1.0,Downtown,Average,No,2020-10-03,289116
H-2857,1369,2,2.5,3899.0,2019.0,2,3.0,Industrial,Average,No,2021-01-29,146805
H-2858,1661,3,3.0,5787.0,1966.0,3,1.0,Downtown,Fair,No,2021-11-03,315255
H-2859,2507,4,2.5,5429.0,1977.0,2,2.0,Waterfront,Average,No,2021-07-16,624466
H-2860,1916,3,2.0,5763.0,1999.0,2,2.0,Suburbs,Fair,Yes,2023-08-17,300794
H-2861,1481,3,2.0,4698.0,2004.0,1,2.0,Suburbs,Good,No,2022-05-29,281158
H-2862,2090,4,1.0,,2022.0,2,1.0,Downtown,Fair,No,2022-08-21,386247
H-2863,1138,5,2.0,2975.0,1959.0,3,3.0,Suburbs,Good,No,2022-07-27,248554
H-2864,2208,4,3.0,5225.0,1970.0,2,1.0,Rural,Average,No,2021-10-29,278617
H-2865,2045,3,1.0,7341.0,2007.0,2,2.0,Waterfront,Average,No,2024-06-29,520012
H-2866,1615,4,2.0,5484.0,1983.0,2,2.0,Rural,Average,Yes,2020-03-03,212614
H-2867,1296,2,3.0,2984.0,1992.0,2,1.0,Suburbs,Good,No,2020-12-27,225694
H-2868,1267,2,3.0,2226.0,1960.0,3,3.0,Downtown,Good,No,2021-04-21,308945
H-2869,2120,3,2.5,3560.0,1982.0,2,2.0,Industrial,Good,Yes,2024-01-15,181509
H-2870,2537,4,3.0,4403.0,2007.0,1,2.0,Industrial,Average,No,2024-03-18,228711
H-2871,1417,3,2.0,4190.0,1995.0,2,2.0,Suburbs,Good,Yes,2023-11-17,278523
H-2872,2075,2,1.5,3380.0,2010.0,1,2.0,Downtown,Good,No,2021-11-28,447615
H-2873,547,2,2.0,1281.0,2011.0,2,1.0,Rural,Good,No,2024-03-11,89023
H-2874,1449,5,2.5,4901.0,1950.0,1,2.0,Rural,Good,No,2020-06-13,208864
H-2875,1781,4,3.5,3982.0,1970.0,3,2.0,Suburbs,Fair,No,2022-12-28,243785
H-2876,1254,3,1.0,4273.0,2011.0,3,1.0,Suburbs,Average,No,2024-04-17,225672
H-2877,1238,4,2.5,4164.0,2013.0,1,2.0,Waterfront,Fair,No,2023-06-17,335579
H-2878,1399,3,2.0,2958.0,2022.0,1,2.0,Downtown,Average,No,2021-04-10,350006
H-2879,1975,4,2.5,6561.0,2005.0,2,2.0,Suburbs,Fair,No,2023-04-16,304469
H-2880,1687,3,1.0,5684.0,1950.0,2,0.0,Downtown,Average,No,2021-05-08,364130
H-2881,457,5,2.0,1139.0,1970.0,1,2.0,Downtown,Average,Yes,2020-07-05,189123
H-2882,527,3,3.0,1067.0,1971.0,1,0.0,Industrial,Average,No,2023-04-15,80134
H-2883,1435,4,2.5,4022.0,2003.0,2,2.0,Suburbs,Good,Yes,2020-10-27,359840
H-2884,2074,1,2.5,7888.0,1953.0,2,3.0,Waterfront,Average,No,2020-07-04,479812
H-2885,400,3,2.0,1239.0,2014.0,1,0.0,Suburbs,Fair,No,2022-07-12,101832
H-2886,1500,3,2.0,2898.0,2000.0,2,1.0,Waterfront,Fair,No,2022-11-04,348276
