hotel,is_canceled,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,0,November,46,12,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,85.0,0,0,Check-Out,14-11-2015
City Hotel,0,44,November,46,11,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Group,60.0,0,1,Check-Out,14-11-2015
City Hotel,0,50,November,46,10,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,69.0,0,0,Check-Out,14-11-2015
City Hotel,0,20,November,46,10,0,4,2,0.0,0,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,75.0,0,0,Check-Out,14-11-2015
City Hotel,0,15,November,46,10,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,90.95,0,0,Check-Out,14-11-2015
City Hotel,0,5,November,46,10,0,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,76.58,0,0,Check-Out,14-11-2015
City Hotel,0,5,November,46,10,0,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,76.58,0,1,Check-Out,14-11-2015
City Hotel,0,56,November,46,10,0,4,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,76.0,0,0,Check-Out,14-11-2015
City Hotel,0,47,November,46,11,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,14-11-2015
City Hotel,0,37,November,46,11,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,90.95,0,1,Check-Out,15-11-2015
City Hotel,0,1,November,46,14,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient-Party,79.0,0,0,Check-Out,15-11-2015
City Hotel,0,3,November,46,9,1,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,72.75,0,1,Check-Out,15-11-2015
City Hotel,0,32,November,46,14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,96.3,0,3,Check-Out,15-11-2015
City Hotel,0,28,November,46,11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0,Transient,85.6,0,0,Check-Out,15-11-2015
City Hotel,0,19,November,46,11,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,0,Contract,99.45,0,1,Check-Out,15-11-2015
City Hotel,0,14,November,45,6,2,7,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0,Transient,47.78,0,0,Check-Out,15-11-2015
City Hotel,0,1,November,46,14,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,0,Transient,78.0,0,0,Check-Out,15-11-2015
City Hotel,0,10,November,46,13,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Contract,12.0,0,0,Check-Out,15-11-2015
City Hotel,0,4,November,46,13,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,14.0,0,Transient,104.0,1,1,Check-Out,15-11-2015
City Hotel,0,13,November,46,8,2,5,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,90.95,0,1,Check-Out,15-11-2015
City Hotel,0,28,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,86.0,0,Transient,85.6,0,1,Check-Out,15-11-2015
City Hotel,0,36,November,46,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,96.3,0,1,Check-Out,15-11-2015
City Hotel,0,0,November,46,14,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,0,Contract,85.0,0,2,Check-Out,15-11-2015
City Hotel,0,1,November,46,14,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,0,Transient,75.0,0,0,Check-Out,15-11-2015
City Hotel,0,51,November,46,11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,28.0,0,Transient,69.0,0,1,Check-Out,15-11-2015
City Hotel,0,51,November,46,11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,1,Check-Out,15-11-2015
City Hotel,0,4,November,46,14,0,1,2,0.0,0,BB,ISR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,85.0,0,1,Check-Out,15-11-2015
City Hotel,0,0,November,46,14,0,1,3,0.0,0,BB,CHL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0,Contract,107.0,0,2,Check-Out,15-11-2015
City Hotel,0,50,November,46,13,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,16-11-2015
City Hotel,0,2,November,46,13,1,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,91.0,0,0,Check-Out,16-11-2015
City Hotel,0,23,November,46,12,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,90.95,0,1,Check-Out,16-11-2015
City Hotel,0,50,November,46,13,1,2,3,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,90.0,0,1,Check-Out,16-11-2015
City Hotel,0,13,November,47,15,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,65.0,0,0,Check-Out,16-11-2015
City Hotel,0,31,December,51,17,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,0,Transient,65.0,0,0,Check-Out,19-12-2015
City Hotel,0,58,November,46,13,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,79.2,0,1,Check-Out,16-11-2015
City Hotel,0,63,November,46,12,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,85.0,0,1,Check-Out,16-11-2015
City Hotel,0,17,November,46,13,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0,Transient,38.67,0,0,Check-Out,16-11-2015
City Hotel,1,23,December,49,4,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9.0,0,Contract,93.33,0,1,Canceled,16-11-2015
City Hotel,0,3,November,46,13,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0,Contract,64.0,0,0,Check-Out,16-11-2015
City Hotel,0,9,November,46,12,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0,Contract,107.0,0,1,Check-Out,16-11-2015
City Hotel,1,55,December,53,27,3,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,0,Contract,117.0,0,0,Canceled,16-11-2015
City Hotel,1,37,November,47,19,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,0,Contract,131.4,0,1,Canceled,16-11-2015
City Hotel,1,23,November,47,21,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,0,Transient,89.0,0,0,Canceled,16-11-2015
City Hotel,0,50,November,46,13,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,16-11-2015
City Hotel,0,5,November,47,15,1,0,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,73.15,0,0,Check-Out,16-11-2015
City Hotel,0,22,November,46,14,1,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,87.0,0,1,Check-Out,16-11-2015
City Hotel,0,39,November,46,13,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,96.3,0,2,Check-Out,16-11-2015
City Hotel,0,46,November,46,13,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Group,60.0,0,0,Check-Out,16-11-2015
City Hotel,0,35,November,46,14,1,1,1,0.0,0,BB,KOR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,81.0,0,1,Check-Out,16-11-2015
City Hotel,0,0,November,47,15,1,0,1,0.0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,74.69,0,0,Check-Out,16-11-2015
City Hotel,1,22,December,49,5,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,83.0,0,Contract,85.6,0,0,Canceled,16-11-2015
City Hotel,1,33,December,50,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,44.0,0,Transient,110.0,0,0,Canceled,16-11-2015
City Hotel,0,61,November,46,12,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,81.9,0,1,Check-Out,16-11-2015
City Hotel,1,23,December,50,9,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,10.0,0,Transient,69.0,0,0,Canceled,16-11-2015
City Hotel,1,19,December,49,5,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,10.0,0,Transient,69.0,0,0,Canceled,16-11-2015
City Hotel,1,19,December,49,5,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,10.0,0,Transient,69.0,0,0,Canceled,16-11-2015
City Hotel,1,19,December,49,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,10.0,0,Transient,69.0,0,0,Canceled,16-11-2015
City Hotel,1,15,December,49,1,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,10.0,0,Transient,69.0,0,0,Canceled,16-11-2015
City Hotel,0,25,November,46,10,2,5,2,0.0,0,BB,HRV,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0,Transient,68.0,0,1,Check-Out,17-11-2015
City Hotel,0,52,November,46,12,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,17-11-2015
City Hotel,0,47,November,46,14,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,28.0,0,Group,60.0,0,0,Check-Out,17-11-2015
City Hotel,0,7,November,47,16,1,0,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,79.0,0,0,Check-Out,17-11-2015
City Hotel,0,61,November,46,14,2,1,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,81.9,0,2,Check-Out,17-11-2015
City Hotel,0,25,November,47,16,1,0,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,77.77,0,0,Check-Out,17-11-2015
City Hotel,1,3,November,47,19,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,85.0,0,Transient,64.0,0,0,Canceled,17-11-2015
City Hotel,0,18,November,47,16,1,0,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,104.0,1,0,Check-Out,17-11-2015
City Hotel,0,29,November,46,14,2,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,0,Transient,46.67,0,0,Check-Out,17-11-2015
City Hotel,0,7,November,47,16,1,0,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,91.0,0,2,Check-Out,17-11-2015
City Hotel,0,7,November,47,16,1,0,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,91.0,0,2,Check-Out,17-11-2015
City Hotel,0,51,November,46,12,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,17-11-2015
City Hotel,0,0,November,47,16,1,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,E,E,0,No Deposit,,0,Transient,0.0,0,0,Check-Out,17-11-2015
City Hotel,0,22,November,46,14,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,87.0,0,1,Check-Out,17-11-2015
City Hotel,0,51,November,46,14,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,17-11-2015
City Hotel,0,49,November,46,12,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,17-11-2015
City Hotel,0,50,November,46,12,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,17-11-2015
City Hotel,0,4,November,46,14,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,0,Transient,81.0,0,1,Check-Out,17-11-2015
City Hotel,1,4,November,47,17,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,91.67,0,1,Canceled,17-11-2015
City Hotel,1,26,December,51,13,2,2,1,0.0,0,BB,PRT,Direct,Direct,1,1,0,A,A,0,No Deposit,14.0,0,Transient,69.0,0,0,Canceled,17-11-2015
City Hotel,1,20,November,49,29,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,0,Contract,97.0,0,1,Canceled,17-11-2015
City Hotel,1,34,December,50,8,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,0,Transient,90.0,0,0,Canceled,17-11-2015
City Hotel,1,25,December,50,8,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,0,Transient,90.0,0,0,Canceled,17-11-2015
City Hotel,1,22,November,47,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient-Party,62.0,0,0,Canceled,17-11-2015
City Hotel,0,1,November,47,17,0,1,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,91.0,0,0,Check-Out,18-11-2015
City Hotel,0,22,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,0,Transient-Party,62.0,0,1,Check-Out,18-11-2015
City Hotel,0,22,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient-Party,62.0,0,0,Check-Out,18-11-2015
City Hotel,0,22,November,47,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,0,Transient-Party,62.0,0,1,Check-Out,18-11-2015
City Hotel,0,22,November,47,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient-Party,62.0,0,0,Check-Out,18-11-2015
City Hotel,0,0,November,47,17,0,1,1,0.0,0,BB,AUS,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,79.0,0,0,Check-Out,18-11-2015
City Hotel,0,0,November,47,17,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,89.0,0,0,Check-Out,18-11-2015
City Hotel,0,22,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient-Party,71.0,0,0,Check-Out,18-11-2015
City Hotel,0,22,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,B,0,No Deposit,,0,Transient-Party,62.0,0,0,Check-Out,18-11-2015
City Hotel,0,11,November,47,17,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,85.0,0,1,Check-Out,18-11-2015
City Hotel,0,4,November,47,17,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Contract,100.0,1,2,Check-Out,18-11-2015
City Hotel,0,20,November,46,11,2,5,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,68.85,0,1,Check-Out,18-11-2015
City Hotel,0,53,November,46,14,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,18-11-2015
City Hotel,0,13,November,47,15,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,85.0,0,1,Check-Out,18-11-2015
City Hotel,0,0,November,47,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,0,Transient,60.0,0,0,Check-Out,18-11-2015
City Hotel,0,10,November,46,14,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,27.0,0,Transient,43.5,0,0,Check-Out,18-11-2015
City Hotel,0,4,November,47,17,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Contract,91.0,0,2,Check-Out,18-11-2015
City Hotel,0,6,November,47,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,0,Transient,85.0,0,0,Check-Out,18-11-2015
City Hotel,1,22,December,50,9,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,1,0,B,B,0,No Deposit,14.0,0,Transient,80.75,0,0,Canceled,18-11-2015
City Hotel,0,3,November,47,16,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,0.0,0,0,Check-Out,18-11-2015
City Hotel,1,42,December,53,28,1,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,0,Contract,93.3,0,2,Canceled,18-11-2015
City Hotel,1,42,December,53,28,1,2,2,1.0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,0,Contract,110.8,0,3,Canceled,18-11-2015
City Hotel,1,58,December,53,27,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9.0,0,Transient-Party,77.35,0,1,Canceled,18-11-2015
City Hotel,1,58,December,53,27,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9.0,0,Transient-Party,77.35,0,2,Canceled,18-11-2015
City Hotel,1,58,December,53,27,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9.0,0,Transient-Party,77.35,0,0,Canceled,18-11-2015
City Hotel,1,1,November,47,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,0,A,A,0,No Deposit,,0,Transient,65.0,0,0,Canceled,18-11-2015
City Hotel,0,2,November,47,20,0,2,2,2.0,0,BB,PRT,Direct,Direct,1,0,0,C,C,3,No Deposit,,0,Transient,74.0,0,1,Check-Out,22-11-2015
City Hotel,0,25,November,47,17,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,101.0,0,1,Check-Out,19-11-2015
City Hotel,0,35,November,47,18,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,113.4,0,1,Check-Out,19-11-2015
City Hotel,0,54,November,47,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,65.0,0,0,Check-Out,19-11-2015
City Hotel,0,54,November,47,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,65.0,0,1,Check-Out,19-11-2015
City Hotel,0,5,November,47,17,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0,Contract,86.6,0,1,Check-Out,19-11-2015
City Hotel,0,49,November,47,16,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Group,60.0,0,0,Check-Out,19-11-2015
City Hotel,0,65,November,47,18,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,9.0,0,Contract,81.9,0,2,Check-Out,19-11-2015
City Hotel,1,32,November,47,20,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,119.0,0,Transient-Party,73.0,0,0,Canceled,19-11-2015
City Hotel,0,2,November,46,14,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Contract,103.0,0,1,Check-Out,19-11-2015
City Hotel,0,62,November,47,15,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Contract,81.9,0,1,Check-Out,19-11-2015
City Hotel,0,5,November,47,15,2,2,1,0.0,0,BB,BLR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,93.5,0,1,Check-Out,19-11-2015
City Hotel,1,38,December,52,25,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,0,Contract,97.0,0,1,Canceled,19-11-2015
City Hotel,1,22,November,48,24,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,1,No Deposit,9.0,0,Contract,113.67,0,1,Canceled,19-11-2015
City Hotel,0,6,November,47,18,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,29.0,0,Transient-Party,65.0,0,0,Check-Out,19-11-2015
City Hotel,0,54,November,47,16,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,69.0,0,0,Check-Out,19-11-2015
City Hotel,0,0,November,47,16,1,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,75.0,0,0,Check-Out,19-11-2015
City Hotel,1,61,November,48,23,1,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,37.0,0,Transient-Party,70.0,0,0,Canceled,19-11-2015
City Hotel,1,1,November,47,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,65.0,0,0,No-Show,19-11-2015
City Hotel,0,1,November,47,20,4,10,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,D,D,3,No Deposit,9.0,0,Transient,117.43,0,1,Check-Out,4/12/2015
City Hotel,0,22,November,47,17,0,3,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Transient,90.95,0,1,Check-Out,20-11-2015
City Hotel,0,2,November,47,18,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,107.0,0,0,Check-Out,20-11-2015
City Hotel,0,1,November,47,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Check-Out,20-11-2015
City Hotel,0,5,November,47,15,2,3,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,73.15,0,0,Check-Out,20-11-2015
City Hotel,0,6,November,47,16,1,3,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,73.15,0,0,Check-Out,20-11-2015
City Hotel,0,2,November,47,19,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,98.0,0,0,Check-Out,20-11-2015
City Hotel,0,55,November,47,15,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,20-11-2015
City Hotel,0,50,November,47,17,0,3,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Group,60.0,0,0,Check-Out,20-11-2015
City Hotel,0,1,November,47,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,65.0,0,0,Check-Out,20-11-2015
City Hotel,0,2,November,48,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,0,Transient,65.0,0,0,Check-Out,26-11-2015
City Hotel,0,5,December,49,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,,0,Transient,74.0,0,0,Check-Out,3/12/2015
City Hotel,0,3,November,47,15,2,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0,Transient,44.8,0,0,Check-Out,20-11-2015
City Hotel,0,28,November,47,17,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,16.0,0,Transient,51.6,0,1,Check-Out,20-11-2015
City Hotel,0,66,November,47,19,0,1,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Contract,81.9,0,2,Check-Out,20-11-2015
City Hotel,0,9,November,47,18,0,2,2,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,0,Transient,75.0,0,0,Check-Out,20-11-2015
City Hotel,0,57,November,47,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,0,Check-Out,20-11-2015
City Hotel,0,0,November,47,19,0,1,1,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,3,No Deposit,,0,Transient,99.0,0,0,Check-Out,20-11-2015
